disp,relative_time
0.4823928226989306,0.0
0.4837590704922594,0.02
0.4889763169723692,0.04
0.4987128117060572,0.06
0.5138095237195741,0.08
0.5326753754782015,0.1
0.553671885169931,0.12
0.5739014746675082,0.14
0.5906326765062418,0.16
0.6013080947471785,0.18
0.6077802471386222,0.2
0.61211764030801,0.22
0.6165089877123898,0.24
0.6234525388485892,0.26
0.6348295204617309,0.28
0.6501714570754648,0.3
0.6695430327429602,0.32
0.6918948576786553,0.34
0.7138150734940721,0.36
0.7319282222918617,0.38
0.7492146581565019,0.4
0.7639205972587321,0.42
0.7768786253851886,0.44
0.7888993944475268,0.46
0.7996184119206097,0.48
0.812530146048109,0.5
0.8269811495477697,0.52
0.8423587645417577,0.54
0.8563809944940971,0.56
0.8670243347212282,0.58
0.8702811178241527,0.6
0.8659139152343949,0.62
0.8599049269219234,0.64
0.8591483585480968,0.66
0.8661666270891237,0.68
0.8835216252885947,0.7000000000000001
0.9075598061595972,0.72
0.9323937075815412,0.74
0.9501361022067708,0.76
0.9569311502855176,0.78
0.952234683471574,0.8
0.9425313686504606,0.8200000000000001
0.931411398810326,0.84
0.92379889362792,0.86
0.9225602747323944,0.88
0.9252231317764492,0.9
0.930527512105962,0.92
0.9362083550115442,0.94
0.942029481274546,0.96
0.946199860222453,0.98
0.9495809672600884,1.0
0.9502963408354652,1.02
0.95352660322504,1.04
0.9588508331903174,1.06
0.9632819641011564,1.08
0.9686070180578646,1.1
0.972220973088714,1.12
0.9753288543544472,1.14
0.9755063939814708,1.16
0.9748175901605038,1.18
0.973429458129776,1.2
0.9748167191349224,1.22
0.9787624913956025,1.24
0.98145210296229,1.26
0.9853962643231025,1.28
0.9913292025612392,1.3
0.9947294073745097,1.32
0.9943177589109712,1.34
0.9922852753575508,1.36
0.9912994580019248,1.38
0.990309478372629,1.4
0.9901270706435572,1.42
0.9898412048528176,1.44
0.9902518187896908,1.46
0.9913844737052174,1.48
0.9896379774055682,1.5
0.9898399674023508,1.52
0.9899866023923524,1.54
0.9910178288253952,1.56
0.9929139701298804,1.58
0.9962855455729522,1.6
0.999675657543103,1.62
1.0,1.64
0.996978449394592,1.66
0.9924493931560124,1.68
0.9871046179994168,1.7
0.9769686834858012,1.72
0.9635536437027392,1.74
0.9496515392177878,1.76
0.93549592287391,1.78
0.9236000618491144,1.8
0.912098174850686,1.82
0.9042572499892846,1.84
0.8976110336562122,1.86
0.8897870861678872,1.88
0.8769379063189441,1.9
0.856443882925025,1.92
0.8285603963777721,1.94
0.7970870492770212,1.96
0.7702743742736624,1.98
0.7517882553423292,2.0
0.7467228444554108,2.02
0.7514710071287104,2.04
0.761731373786636,2.06
0.7730630326733788,2.08
0.7751236325994365,2.1
0.7626753546202208,2.12
0.7454364214536516,2.14
0.7274111804532432,2.16
0.7145035878189863,2.18
0.7106333705238644,2.2
0.7167442604352992,2.22
0.7283711174315611,2.24
0.7384357845934906,2.26
0.7381851729868898,2.28
0.7262889649694719,2.3000000000000003
0.7088212558147426,2.32
0.6874499016938745,2.34
0.6703917316591559,2.36
0.6610396281710749,2.38
0.6610875497268257,2.4
0.6672872951488255,2.42
0.6721489508713093,2.44
0.6765795682368366,2.46
0.6760137746288781,2.48
0.6724028346386431,2.5
0.6685045109640879,2.52
0.6647620326210905,2.54
0.6613861510112146,2.56
0.6579812705164647,2.58
0.6573666531247141,2.6
0.6556743575101743,2.62
0.6521696578970123,2.64
0.6475623786246842,2.66
0.6434897377919067,2.68
0.6390084128348625,2.7
0.6333355947759187,2.72
0.6266266423874758,2.74
0.621405376064584,2.76
0.6189352509066395,2.78
0.6178415700579554,2.8000000000000003
0.6187972325201672,2.82
0.620561058365889,2.84
0.6237602095970783,2.86
0.6247254084406296,2.88
