disp,relative_time
0.1584900028322164,0.0
0.1649082709129332,0.02
0.1804373295896151,0.04
0.1990860277940318,0.06
0.2116061288597306,0.08
0.2223660697568636,0.1
0.2323504253358119,0.12
0.2484783727191944,0.14
0.2632577597030934,0.16
0.2892959998884907,0.18
0.3109306861741967,0.2
0.3403951671585235,0.22
0.3499920081383789,0.24
0.3373388902137623,0.26
0.3095466113614202,0.28
0.2879409336292415,0.3
0.2780074237161148,0.32
0.2832874381133898,0.34
0.3105900540372078,0.36
0.3415079930335707,0.38
0.3766374750114459,0.4
0.3997063895081045,0.42
0.4122245336158642,0.44
0.4170658002165419,0.46
0.4185564343676538,0.48
0.4117860358977208,0.5
0.4087858596738916,0.52
0.4218542971388094,0.54
0.4449558785614261,0.56
0.4659629853223984,0.58
0.4810553920153215,0.6
0.4872906702274162,0.62
0.4816934940966084,0.64
0.466545555210339,0.66
0.4420559759328918,0.68
0.4318321140522919,0.7000000000000001
0.4431223039048799,0.72
0.4673257530432286,0.74
0.4859643980205962,0.76
0.5012914783186245,0.78
0.5123975807337277,0.8
0.5129538709386511,0.8200000000000001
0.5186319865044834,0.84
0.5185128598980885,0.86
0.5176268685225528,0.88
0.5186559561989376,0.9
0.5195007536755439,0.92
0.5174204431633005,0.94
0.5171322685187819,0.96
0.5170038189823017,0.98
0.5113387280772178,1.0
0.5061449190840717,1.02
0.4948544899721513,1.04
0.4732139479513614,1.06
0.4483486667381863,1.08
0.416055882871869,1.1
0.3784698284911114,1.12
0.3402183543054362,1.14
0.3045312563982238,1.16
0.2770918054584315,1.18
0.2650746311274106,1.2
0.2684456206813239,1.22
0.2752584349390268,1.24
0.2695733832934093,1.26
0.2439862747289598,1.28
0.1979701706666742,1.3
0.139144932858471,1.32
0.0811281412560041,1.34
0.0392903380327853,1.36
0.0263001590976572,1.38
0.0367448220136301,1.4
0.0593125627673303,1.42
0.0796986836124115,1.44
0.0986092770912016,1.46
0.1096000860047517,1.48
0.1140195719899007,1.5
0.1053374558066958,1.52
0.091190113462348,1.54
0.0877272376410045,1.56
0.083172417900788,1.58
0.0878232493460814,1.6
0.0885246878824376,1.62
0.0863485280035843,1.64
0.0856903730776653,1.66
0.0742443389129094,1.68
0.0541127678238843,1.7
0.0426110261323806,1.72
0.0492296370217912,1.74
0.0610437960313789,1.76
0.0831711863092441,1.78
0.0933981506715588,1.8
0.1007661141453761,1.82
0.0996849090448463,1.84
0.087629369795096,1.86
0.072664576539675,1.88
0.0626495287624821,1.9
0.0606412334353722,1.92
0.056117000811704,1.94
0.0513666743242221,1.96
0.051295869788003,1.98
0.0571248898451555,2.0
0.0579515306095761,2.02
0.0671154996839615,2.04
0.0722033877552297,2.06
0.0769453876217537,2.08
0.0866459751900351,2.1
0.0908728450436176,2.12
0.0823663190007761,2.14
0.0737423128738322,2.16
0.0684419827412055,2.18
0.0597865177724983,2.2
0.0568802753838983,2.22
0.0508145400925488,2.24
0.0520707145191944,2.26
0.0688120675124674,2.28
0.0864059711521201,2.3000000000000003
0.093244290038281,2.32
0.0899499257341022,2.34
0.0827491927614741,2.36
0.0658379050669679,2.38
0.050558061501107,2.4
0.0403140728825715,2.42
0.0441274008585501,2.44
0.058093671380176,2.46
0.0680033858721141,2.48
0.0709605753248332,2.5
0.0708240423384257,2.52
0.0582128372244799,2.54
0.0481031562961937,2.56
0.0422442388799876,2.58
0.0532511094838968,2.6
0.0737171548160308,2.62
0.0966877343076192,2.64
0.1123057936977756,2.66
0.1136349839435971,2.68
0.1071150045761012,2.7
0.0825506168398705,2.72
0.0681873599090439,2.74
0.0716171552280813,2.76
0.1009670512912877,2.78
0.1475604155160589,2.8000000000000003
0.2030561327720446,2.82
0.2512671825896447,2.84
0.2781815990478873,2.86
0.2810174320984847,2.88
0.2643967218481117,2.9
0.2488403928202588,2.92
0.2379005069514935,2.94
0.2398181090173599,2.96
0.2522712814240145,2.98
0.2695287130552998,3.0
0.2892679939463463,3.02
0.3102524602190166,3.04
0.3239797504655645,3.06
0.3365704683948288,3.08
0.3540703105583814,3.1
0.374639270078905,3.12
0.4017744118474175,3.14
0.4147289980678622,3.16
0.4169960125118003,3.18
0.4133922638878151,3.2
0.4063250762213018,3.22
0.4041362910995384,3.24
0.4122179548703761,3.26
0.436730348750282,3.28
0.4788829491203769,3.3000000000000003
0.5175854640216002,3.3200000000000003
0.5391046002938851,3.34
0.5503277024337202,3.36
0.54989363284629,3.38
0.5497897387500317,3.4
0.5586711007407206,3.42
0.5670956978491914,3.44
0.5785187581900229,3.46
0.5985255175714838,3.48
0.6143257308284006,3.5
0.6223776014602383,3.52
0.6322763302774563,3.54
0.6336987534455891,3.56
0.6254150521140954,3.58
0.6172936240917545,3.6
0.613176506235644,3.62
0.6170159150620683,3.64
0.631674721062623,3.66
0.6458309267497918,3.68
0.6517720976416778,3.7
0.6467297282031366,3.72
0.63491683169969,3.74
0.6098729141725714,3.76
0.5810797454024146,3.78
0.5641850980035863,3.8
0.5584893692885934,3.82
0.5596666406913866,3.84
0.5570522396858167,3.86
0.5476410184121062,3.88
0.5246336972062389,3.9
0.5054255641077454,3.92
0.4745334310856428,3.94
0.4403994103648478,3.96
0.4030831130979425,3.98
0.374527307939604,4.0
0.3582313888018285,4.0200000000000005
0.3455256121409161,4.04
0.3284598508924493,4.0600000000000005
0.2980414007787701,4.08
0.2607029635498659,4.1
0.2149979836265808,4.12
0.1799034636215925,4.14
0.1410395757707536,4.16
0.1132273457446583,4.18
0.0962558774527235,4.2
0.0898578290685445,4.22
0.0887423920921623,4.24
0.0945156611143781,4.26
0.1066610011979806,4.28
0.1237895769453007,4.3
0.1456735529944806,4.32
0.1627598324635852,4.34
0.1675479764281692,4.36
0.1531750066677247,4.38
0.1277474355608769,4.4
0.1028945177466562,4.42
0.0811054091736572,4.44
0.0689744546576269,4.46
0.0629565275033368,4.48
0.0637593681023474,4.5
0.0749928956419829,4.5200000000000005
0.0802894511104294,4.54
0.0839125454785645,4.5600000000000005
0.0809467754807051,4.58
0.0806137204998324,4.6000000000000005
0.0741118082208822,4.62
0.0723978805518465,4.64
0.0753712553148979,4.66
0.0945106558905781,4.68
0.1118928043238455,4.7
0.11893747281871,4.72
0.1147700440939405,4.74
0.1004971237538574,4.76
0.0800072776548755,4.78
0.0585110183962606,4.8
0.0512269810821655,4.82
0.0600013497529842,4.84
0.0820470375840601,4.86
0.0980412309662012,4.88
0.108402024003888,4.9
0.106445402927306,4.92
0.1077564825141065,4.94
0.1007658577009797,4.96
0.0890594781253407,4.98
0.0888453382382468,5.0
0.084678905227091,5.0200000000000005
0.0757493425896668,5.04
0.0723975920519472,5.0600000000000005
0.0690323620941874,5.08
0.0662202541206827,5.1000000000000005
0.0655390613603532,5.12
0.0652623178877583,5.14
0.0634655747895076,5.16
0.0743404748839113,5.18
0.0801670843301318,5.2
0.0813573060600445,5.22
0.0823769837990575,5.24
0.0776693518583391,5.26
0.0685919771960398,5.28
0.0640703401521599,5.3
0.0690259730013745,5.32
0.0750577223357453,5.34
0.0928439392332511,5.36
0.104212593083967,5.38
0.1065527918283771,5.4
0.0942965903459776,5.42
0.0766073212670668,5.44
0.0589447985276746,5.46
0.0537390542591691,5.48
0.0585791291383504,5.5
0.0673993196746415,5.5200000000000005
0.0819980172571117,5.54
0.0932107882239014,5.5600000000000005
0.0964087704069169,5.58
0.0869980754704007,5.6000000000000005
0.0745974201259252,5.62
0.0636544427455634,5.64
0.0582235454761607,5.66
0.0624492032461228,5.68
0.0828375917840767,5.7
0.1151170216257676,5.72
0.1660071774820291,5.74
0.2167071764664669,5.76
0.2577328009313598,5.78
0.286298193534494,5.8
0.2967301622373793,5.82
0.2921002455179177,5.84
0.2800404845613747,5.86
0.2676157952702889,5.88
0.2608182434602726,5.9
0.2654177210039666,5.92
0.2789577697523539,5.94
0.3010020084461675,5.96
0.3238649553323667,5.98
0.3472885791437111,6.0
0.3697217987174555,6.0200000000000005
0.3893481748266415,6.04
0.4065473154201525,6.0600000000000005
0.4250266917595079,6.08
0.4372422750952333,6.1000000000000005
0.4502952568101723,6.12
0.4587572302459011,6.140000000000001
0.4619806909356297,6.16
0.4651572746530059,6.18
0.4656853069529028,6.2
0.4736818595675778,6.22
0.4829397469699809,6.24
0.4955634672071076,6.26
0.5065413424708285,6.28
0.5155192753139771,6.3
0.5267409673073831,6.32
0.5560766896235534,6.34
0.5867587286419562,6.36
0.6124930798022764,6.38
0.6316272962523323,6.4
0.6389278461105359,6.42
0.6400879199729903,6.44
0.6362043158427697,6.46
0.6321978505937386,6.48
0.6359462856185605,6.5
0.6572711746127836,6.5200000000000005
0.6726324527065755,6.54
0.6931226138008721,6.5600000000000005
0.7120499006320675,6.58
0.7295096108202646,6.6000000000000005
0.7357391982168154,6.62
0.7305382099281236,6.640000000000001
0.7208495276284552,6.66
0.7145101513909585,6.68
0.7167657480099706,6.7
0.7210298064617934,6.72
0.7400398969682678,6.74
0.762451167548597,6.76
0.7723785111956027,6.78
