disp,time
0.434893327222459,0.0
0.44754144665358503,0.02
0.46029998129072563,0.04
0.4695080344072335,0.06
0.4767971789527048,0.08
0.48445274524620596,0.1
0.4908018197556095,0.12
0.49915682195246097,0.14
0.5073408301399125,0.16
0.5121975844283279,0.18
0.5182911481463309,0.2
0.5203811813689441,0.22
0.5231127064153355,0.24
0.5288248018920523,0.26
0.5355029068009983,0.28
0.539901454420525,0.3
0.5427204543238013,0.32
0.5434518257073591,0.34
0.5430594733294593,0.36
0.5464730941174946,0.38
0.5489636292211164,0.4
0.5525317718961594,0.42
0.5561983509466236,0.44
0.554842229681299,0.46
0.5522236782422884,0.48
0.5473452464899438,0.5
0.5473078014694002,0.52
0.5482625330916614,0.54
0.5522152682543854,0.56
0.5571105617770684,0.58
0.5600269343344865,0.6
0.5635783461308572,0.62
0.5680323077345125,0.64
0.5736471956198702,0.66
0.5819612752429486,0.68
0.5875624894294125,0.7
0.5894153491727286,0.72
0.5885745975336732,0.74
0.5849623586655522,0.76
0.5822985158573721,0.78
0.5793455388922027,0.8
0.5793751924289394,0.82
0.5819486245561623,0.84
0.5839949804312301,0.86
0.5830119832380364,0.88
0.5816175109940697,0.9
0.5780487837527992,0.92
0.5776466687780959,0.94
0.5787030827363081,0.96
0.5826530168810538,0.98
0.5833167186725406,1.0
0.5835906287547507,1.02
0.5833425492447444,1.04
0.5864327596723415,1.06
0.5922254590699603,1.08
0.5992697441979251,1.1
0.6061474492213874,1.12
0.6148474465729861,1.14
0.6208631371955737,1.16
0.6274899497082774,1.18
0.6290143936229542,1.2
0.6286012933811017,1.22
0.6266840194457602,1.24
0.6253143612313896,1.26
0.6226257576842332,1.28
0.6183033770778602,1.3
0.6200769150524176,1.32
0.6210237796365367,1.34
0.6225831644540853,1.36
0.626310858183385,1.38
0.6309076922275074,1.4
0.6360677102521956,1.42
0.6423337596728544,1.44
0.6460113214459002,1.46
0.6519150272328105,1.48
0.6559745592734503,1.5
0.6642462609708558,1.52
0.6722872844432979,1.54
0.6769394168188179,1.56
0.6829039256076254,1.58
0.6831592162041621,1.6
0.6837222283559615,1.62
0.6891992276019173,1.64
0.6958791395987926,1.66
0.7015747717715509,1.68
0.7054235579965196,1.7
0.7109993534470421,1.72
0.7142264818972514,1.74
0.7134187790568666,1.76
0.7188045542596313,1.78
0.7132345917768057,1.8
0.7064969879924171,1.82
0.6984008414786088,1.84
0.6961167603477573,1.86
0.6922427145452803,1.88
0.6937017980067598,1.9
0.7002724746679094,1.92
0.7180869513459972,1.94
0.7424413578043517,1.96
0.7711953297941362,1.98
0.7902476119477801,2.0
0.8030312952305625,2.02
0.813931978967035,2.04
0.8216859144093416,2.06
0.8295402780268385,2.08
0.8350180250226632,2.1
0.8379439817816183,2.12
0.8398459000342821,2.14
0.8389772733903021,2.16
0.8375702364780745,2.18
0.8355911855490941,2.2
0.8355452423763842,2.22
0.8343826572293432,2.24
0.8397078401307868,2.26
0.8458835440926497,2.28
0.8503184759012885,2.3
0.8524666858783669,2.32
0.8544929780354977,2.34
0.8562925652455241,2.36
0.8574717490567408,2.38
0.858178491917561,2.4
0.8579064479061076,2.42
0.8565459440099588,2.44
0.8591473570232772,2.46
0.8622885727506141,2.48
0.8650387288375557,2.5
0.8685614754814219,2.52
0.8705703745788653,2.54
0.8695049171186069,2.56
0.8689347499834058,2.58
0.8680991018336812,2.6
0.8654773974812288,2.62
0.8639641247465232,2.64
0.8661961553916927,2.66
0.8668070227298544,2.68
