disp,relative_time
0.9736550111011324,0.0
0.9728746919670864,0.02
0.971815853795892,0.04
0.9708966720057168,0.06
0.9704036832389212,0.08
0.9701516879060172,0.1
0.970255786700348,0.12
0.9699959907066058,0.14
0.9691204954621504,0.16
0.96746458685585,0.18
0.9654408639007638,0.2
0.9637624713732638,0.22
0.9627071963045514,0.24
0.9624119165526298,0.26
0.9625231104363698,0.28
0.9626417024804206,0.3
0.9618690079955732,0.32
0.960442662924693,0.34
0.9588582828923794,0.36
0.957359617783296,0.38
0.956086683801554,0.4
0.955146260698299,0.42
0.954441422298954,0.44
0.9539528682352784,0.46
0.953351667036216,0.48
0.9523579947629232,0.5
0.9511450620851531,0.52
0.9500569485810796,0.54
0.9488514457424336,0.56
0.9475665500856798,0.58
0.946385150824651,0.6
0.9450163423404112,0.62
0.943729142149481,0.64
0.9422149204056488,0.66
0.9403834784113416,0.68
0.9386598019584464,0.7000000000000001
0.9370735016817536,0.72
0.9355604533605058,0.74
0.934279421785378,0.76
0.9332844094551704,0.78
0.932834816163396,0.8
0.932976093024338,0.8200000000000001
0.9337048607122947,0.84
0.9347262840108628,0.86
0.935339657118284,0.88
0.9353010323308508,0.9
0.9346045100475702,0.92
0.9335714936307457,0.94
0.9325960651146455,0.96
0.9323880391103926,0.98
0.9330325593396832,1.0
0.9346007507943288,1.02
0.9363370637650492,1.04
0.9374074582151858,1.06
0.9378141692732458,1.08
0.937558016904742,1.1
0.9370003318888804,1.12
0.9365351295915134,1.14
0.9366403656700116,1.16
0.9371101350744554,1.18
0.9379926851732424,1.2
0.9391494882032496,1.22
0.9404986451674604,1.24
0.9416803601435866,1.26
0.9428373015156836,1.28
0.9440255891656872,1.3
0.945060499255332,1.32
0.9460200702282138,1.34
0.946433876374641,1.36
0.9465241838146624,1.38
0.9463348251779836,1.4
0.9463491502220474,1.42
0.9461589744994056,1.44
0.9458310116280828,1.46
0.9453825450401095,1.48
0.944713239635426,1.5
0.9438603880433988,1.52
0.9426670637017648,1.54
0.9414283843253004,1.56
0.9403680431498188,1.58
0.9397630108777488,1.6
0.9392437666856184,1.62
0.9388004823452596,1.64
0.9385153979154492,1.66
0.9385405060426384,1.68
0.9385952099765088,1.7
0.938523816182211,1.72
0.9386294700633616,1.74
0.9390963270812636,1.76
0.9399998471789808,1.78
0.9408788199545772,1.8
0.9416243735458562,1.82
0.94251430633676,1.84
0.9435206246915124,1.86
0.9437396243922722,1.88
0.9428872623262688,1.9
0.9412408053893058,1.92
0.9395020830862122,1.94
0.9381651571488576,1.96
0.9378823175155684,1.98
0.9391051646265584,2.0
0.9415459341725216,2.02
0.944570715723777,2.04
0.9469062676256228,2.06
0.9481473515610144,2.08
0.9479402397585436,2.1
0.9467123265325632,2.12
0.9455428135285996,2.14
0.9453582393561912,2.16
0.9461633480404352,2.18
0.947210931678493,2.2
0.9481480638367068,2.22
0.9484418759291324,2.24
0.9476816792696072,2.26
0.9458371319263192,2.28
0.9436153251439248,2.3000000000000003
0.9419903913143046,2.32
0.9412057816112206,2.34
0.9411275553610328,2.36
0.9413089873015124,2.38
0.9413350446119984,2.4
0.9406803543855846,2.42
0.93879054895349,2.44
0.9361480977260525,2.46
0.9335335030140848,2.48
0.9313359432801572,2.5
0.9300409885409208,2.52
0.9292096464003472,2.54
0.92844884264237,2.56
0.9275343700791988,2.58
0.926029714018386,2.6
0.9238054253265724,2.62
0.9211161304599323,2.64
0.9187361283876092,2.66
0.9168216733418622,2.68
0.9158087869262465,2.7
0.9151540903585268,2.72
0.9145870589301917,2.74
0.9140124780880532,2.76
0.9132129800261292,2.78
0.9121314800098084,2.8000000000000003
0.9110321791038238,2.82
0.910278578906084,2.84
0.909375107353964,2.86
0.9082706764803048,2.88
0.9068294673072772,2.9
0.90522933464277,2.92
0.9036433316746172,2.94
0.9020402540932758,2.96
0.900611764121856,2.98
0.8997716567838022,3.0
0.8993579735871936,3.02
0.8990283583927083,3.04
0.8986199874941251,3.06
0.8982213879834323,3.08
0.8979062540152678,3.1
0.8981429569436646,3.12
0.8986687855517638,3.14
0.899393374840414,3.16
0.8999297184397232,3.18
0.8996588965199769,3.2
0.8985996713005479,3.22
0.8971184978258182,3.24
0.8956642560166049,3.26
0.8948111414729216,3.28
0.8954190408945957,3.3000000000000003
0.897484123973743,3.3200000000000003
0.9005498207728981,3.34
0.9037927282726008,3.36
0.9062465161586096,3.38
0.9074932557978792,3.4
0.9074011977635345,3.42
0.9064404957483548,3.44
0.9056555774245358,3.46
0.9059406783238544,3.48
0.9077581900427802,3.5
0.9107515271249244,3.52
0.9144183635965414,3.54
0.91807333446317,3.56
0.92124059100003,3.58
0.9232893523676902,3.6
0.924466739627802,3.62
0.9256432446675869,3.64
0.9274728715802996,3.66
0.9300229353039484,3.68
0.9326372431921364,3.7
0.9351170479309108,3.72
0.9373717775795783,3.74
0.9397108971878608,3.76
0.9418808586123362,3.78
0.94398818832326,3.8
0.9452897991191328,3.82
0.9455532069814112,3.84
0.9443405357972986,3.86
0.941886693824334,3.88
0.9393828581190624,3.9
0.9378296327898396,3.92
0.9378006217607304,3.94
0.9388891051441606,3.96
0.9406448082784596,3.98
0.9417027480998788,4.0
0.9413602818583702,4.0200000000000005
0.9389769743571854,4.04
0.9356565042266374,4.0600000000000005
0.9325024883532036,4.08
0.9301201999506532,4.1
0.9282205637947856,4.12
0.925900420950543,4.14
0.9233621602908128,4.16
0.9201897043080906,4.18
0.916244408735228,4.2
0.9120385503330584,4.22
