disp,relative_time
0.1384256387600758,0.0
0.139055108029668,0.02
0.1382628257690296,0.04
0.1375543393297052,0.06
0.1389768724955324,0.08
0.1419944851640181,0.1
0.1469459299165486,0.12
0.1522280459278669,0.14
0.1614456470782794,0.16
0.1741362000869777,0.18
0.1869018426744702,0.2
0.1964250827290116,0.22
0.204606671606082,0.24
0.2111261957295901,0.26
0.2157460037295866,0.28
0.2191268695107203,0.3
0.22259276840478,0.32
0.2279179125576554,0.34
0.2334324531442764,0.36
0.2356986194304045,0.38
0.2345093059897044,0.4
0.2329027598502975,0.42
0.2306365888768672,0.44
0.2310075618317536,0.46
0.2311894604711655,0.48
0.2328187389368902,0.5
0.2369663817294197,0.52
0.2389765001305882,0.54
0.2410316525275604,0.56
0.2395117701613246,0.58
0.2380037975685617,0.6
0.2355133642972301,0.62
0.2353818440013409,0.64
0.2331615424004814,0.66
0.2334265777423282,0.68
0.2349602259473326,0.7000000000000001
0.237060595129523,0.72
0.2384993077738641,0.74
0.2373952418209101,0.76
0.2351215788011058,0.78
0.2317532086625095,0.8
0.2292803330934023,0.8200000000000001
0.2280331898170335,0.84
0.2328049987560847,0.86
0.2417262955774357,0.88
0.2536555393671219,0.9
0.2649653399723247,0.92
0.276321522000895,0.94
0.2838564952568613,0.96
0.2870639208839338,0.98
0.2866663412326423,1.0
0.286127367565851,1.02
0.2873357876255585,1.04
0.2901848494369831,1.06
0.2915048515562868,1.08
0.2912278212119056,1.1
0.2892030995164751,1.12
0.2856237661231704,1.14
0.2809097929741668,1.16
0.2780749708152928,1.18
0.2761501765781912,1.2
0.2765068143927754,1.22
0.2772295796542878,1.24
0.275021992348449,1.26
0.268080038568935,1.28
0.2612154896623712,1.3
0.2532762925574642,1.32
0.2440478808284892,1.34
0.234486629411349,1.36
0.224025088389604,1.38
0.2136717999138565,1.4
0.2033229024355574,1.42
0.1910672392521361,1.44
0.1780676490736221,1.46
0.1677165308126065,1.48
0.155839094059536,1.5
0.1462166626319794,1.52
0.1366813370878263,1.54
0.1263579466706435,1.56
0.1188643172907,1.58
0.1131800236925808,1.6
0.1094112268899187,1.62
0.1052477324481157,1.64
0.1004248340719681,1.66
0.0952332192207481,1.68
0.0905604847438002,1.7
0.0839949492202765,1.72
0.0722891323273618,1.74
0.0620045416670472,1.76
0.0523287653307981,1.78
0.0450900188452576,1.8
0.0379485566367553,1.82
0.0309720156410143,1.84
0.027224850048343,1.86
0.0242856952334777,1.88
0.0188955735157811,1.9
0.0150624054959234,1.92
0.0112397004594021,1.94
0.0060412285853709,1.96
0.0014448453983944,1.98
0.0005543892220419,2.0
0.0,2.02
0.001561081699857,2.04
0.0034858641071412,2.06
0.005066662437122,2.08
0.01242715179942,2.1
0.01790746490121,2.12
0.0210692573475626,2.14
0.0259773469979368,2.16
0.0332349955031944,2.18
0.0392802559295537,2.2
0.0422374892205889,2.22
0.0438383672622561,2.24
0.0464909274818934,2.26
0.0498629721157004,2.28
0.0504460560519782,2.3000000000000003
0.0525709907904444,2.32
0.0572942896276976,2.34
0.0646934443156325,2.36
0.0738054858387987,2.38
0.0807376365364667,2.4
0.0860135665854191,2.42
0.0900514352079601,2.44
0.0882912299259432,2.46
0.0831206653419622,2.48
0.0807444222772479,2.5
0.0817129859547685,2.52
0.0851702841731593,2.54
0.092935031636894,2.56
0.1000303386694493,2.58
0.1035408091902728,2.6
0.1063900201862159,2.62
0.1008018198658305,2.64
0.0928500283853478,2.66
0.0877342321131427,2.68
0.0866543604333441,2.7
0.0874767543501137,2.72
0.0919279709971085,2.74
0.0980245550611248,2.76
0.1043707322980819,2.78
0.1165643800330209,2.8000000000000003
0.1300488410292982,2.82
0.1473440943121469,2.84
0.1643338740861581,2.86
0.175117761281663,2.88
0.1779594279112817,2.9
0.1726664144945344,2.92
0.1637137561035372,2.94
0.1552168195634966,2.96
0.1567681427996391,2.98
0.172307398488326,3.0
0.1984435067884879,3.02
0.2240178850882652,3.04
0.2424654445828135,3.06
0.2530884073725083,3.08
0.2556056738320177,3.1
0.2543403216107566,3.12
0.2544013840994938,3.14
0.2601738188957158,3.16
0.2765377622697367,3.18
0.2991873481264143,3.2
0.3247020683648628,3.22
0.3477376208475715,3.24
0.3647218387287902,3.26
0.3750462608988237,3.28
0.3755899264212683,3.3000000000000003
0.370626220939578,3.3200000000000003
0.3627074484059969,3.34
0.3573071991208263,3.36
0.35554092560545,3.38
0.3606815818701809,3.4
0.371194315069571,3.42
0.3831559346812818,3.44
0.3922255039637183,3.46
0.3950152657550158,3.48
0.3968090247546481,3.5
0.3992961443816619,3.52
0.4025627557344541,3.54
0.408387595684667,3.56
0.4137589138530549,3.58
0.4179556120206487,3.6
0.4192012091284251,3.62
0.4137948408703036,3.64
0.4090033194223685,3.66
0.4059463769252029,3.68
0.4031387385231311,3.7
0.4010324127790896,3.72
0.3980857541795035,3.74
0.3937466723521525,3.76
0.3883615915776766,3.78
0.382199801503748,3.8
0.3765184068784963,3.82
0.3792833282249656,3.84
0.3838041608306755,3.86
0.388184212253249,3.88
0.3918100394510922,3.9
0.3921965242366954,3.92
0.3907405084532485,3.94
0.3863127171875529,3.96
