disp,time
0.9984231622428916,0.0
1.0,0.02
0.9971081772032483,0.04
0.9968065720917375,0.06
0.9952205748273811,0.08
0.9957598734116287,0.1
0.998301658020572,0.12
0.9980019059627903,0.14
0.996219623693239,0.16
0.9960358456171906,0.18
0.9914327626450748,0.2
0.9904101042470141,0.22
0.9904843946525664,0.24
0.9895175380623378,0.26
0.9892772110600707,0.28
0.9881581149679238,0.3
0.988107296420063,0.32
0.988366393026241,0.34
0.9826044909680969,0.36
0.9813532543079956,0.38
0.9778885328767712,0.4
0.9799216087708048,0.42
0.9789575058315914,0.44
0.9786678072612761,0.46
0.9807383704863322,0.48
0.9772652869689381,0.5
0.9778581837565823,0.52
0.9787317814831182,0.54
0.975405229193244,0.56
0.9713755777536065,0.58
0.9740687854999635,0.6
0.9714544072177962,0.62
0.9690924627810891,0.64
0.9694457190239426,0.66
0.9693011601920687,0.68
0.968213212469833,0.7
0.9628960138293882,0.72
0.961522265698686,0.74
0.9588699525951843,0.76
0.9574775625909996,0.78
0.9503982552568893,0.8
0.953262566806644,0.82
0.950021220169606,0.84
0.9455375803395291,0.86
0.9481501861769372,0.88
0.943805477269194,0.9
0.9404463609089211,0.92
0.9431037761863461,0.94
0.940167439804864,0.96
0.9419974672782335,0.98
0.9426443812827183,1.0
0.94490629045076,1.02
0.9413813050753885,1.04
0.9445973816646598,1.06
0.9438213676904154,1.08
0.940300007969434,1.1
0.9411173032328907,1.12
0.9421268856634101,1.14
0.9394620175700421,1.16
0.9403241472352039,1.18
0.9389671903535571,1.2
0.9382760579873755,1.22
0.9390812612659126,1.24
0.9360170695998196,1.26
0.9361565071455019,1.28
0.9347926720163314,1.3
0.9375478202623472,1.32
0.936270757328697,1.34
0.937132611995866,1.36
0.9372853516072668,1.38
0.9377917944373811,1.4
0.9359204228059682,1.42
0.9387207016877684,1.44
0.9388440086470068,1.46
0.9380362593310982,1.48
0.9369418669210319,1.5
0.9381955542765701,1.52
0.9368680544592501,1.54
0.9378245456511434,1.56
0.9388170978695954,1.58
0.9369418669210319,1.6
0.939804742798393,1.62
0.9362668891409812,1.64
0.937952969027363,1.66
0.9379230472429315,1.68
0.9387539633963218,1.7
0.9380747920110167,1.72
0.9389713519414886,1.74
0.9376637353011065,1.76
0.9378138676930421,1.78
0.9368436175573064,1.8
0.9398869556864408,1.82
0.9383878592463079,1.84
0.9352212031233977,1.86
0.9383268562092132,1.88
0.937126798397336,1.9
0.9377402593697132,1.92
0.9371937512569303,1.94
0.9386480216547545,1.96
0.9364564909432163,1.98
0.9367794035925748,2.0
0.9361560806564021,2.02
0.9353640813132984,2.04
0.93556530452449,2.06
0.9333439438661904,2.08
0.9332425863199545,2.1
0.9321591806587508,2.12
0.9321591806587508,2.14
0.9300597317386353,2.16
0.9314093289184365,2.18
0.9312035988294145,2.2
0.9299354971325522,2.22
0.9283212146690665,2.24
0.9286890473530174,2.26
0.9279823406948087,2.28
0.9266908688124529,2.3
0.9274663847113972,2.32
0.9278466127754869,2.34
0.9258278150691313,2.36
0.925877035240218,2.38
0.9251408078583196,2.4
0.9261539480739961,2.42
0.9242185174721438,2.44
0.9244451021722215,2.46
0.9269903920875623,2.48
0.9242685711372379,2.5
0.9237972434585762,2.52
0.9246958351063963,2.54
0.9240477470951007,2.56
0.9247271579215275,2.58
0.9236779484017839,2.6
0.9200067253937306,2.62
0.921046980681417,2.64
0.9206923306562139,2.66
0.917766687428179,2.68
0.9196544794961635,2.7
0.9195695191629822,2.72
0.9176923256150642,2.74
0.9183793608177193,2.76
0.9164692583087886,2.78
0.9144863971411996,2.8
0.9173161733878122,2.82
0.9098603794860934,2.84
0.9107736694988803,2.86
0.9044720066820925,2.88
0.9046840258175403,2.9
0.9049329985179401,2.92
0.9057582722951787,2.94
0.9049329985179401,2.96
0.8995278841270756,2.98
0.8975835922469889,3.0
0.9001465486816437,3.02
0.8990930492307981,3.04
0.8955122067584571,3.06
0.8961427484613369,3.08
0.9000216142089167,3.1
0.9003286508488408,3.12
0.8978978253720382,3.14
0.8961427484613369,3.16
0.897234008791667,3.18
0.8907873488667724,3.2
0.8884797162471004,3.22
0.8895315887706358,3.24
0.8942699044485105,3.26
0.8888015060118225,3.28
0.8817132664076222,3.3
