disp,time
0.0,0.0
0.003766099260975846,0.02
0.02499113844792337,0.04
0.02025029916938452,0.06
0.019672308917175304,0.08
0.02156184681167776,0.1
0.026490732535034704,0.12
0.03750588245811658,0.14
0.05041323270046965,0.16
0.06219565420024091,0.18
0.06922383031448276,0.2
0.07623409173852269,0.22
0.08139452038479765,0.24
0.08896464743496643,0.26
0.09495932452485172,0.28
0.10116790936639114,0.3
0.10928542050025421,0.32
0.12006117216996899,0.34
0.132297304640963,0.36
0.14604410248870905,0.38
0.162386215138055,0.4
0.18473375189554014,0.42
0.21425783380828722,0.44
0.24470736519586583,0.46
0.26964159691643763,0.48
0.2866286092889078,0.5
0.2989078815014119,0.52
0.30570777022160783,0.54
0.3124192866693139,0.56
0.3193164955842886,0.58
0.3254118498528253,0.6
0.33210460513347734,0.62
0.33929277129961416,0.64
0.34566685357211474,0.66
0.34939721762069437,0.68
0.3512112299534218,0.7
0.3535513919919734,0.72
0.3574906134130698,0.74
0.36231262762897004,0.76
0.3670766156337958,0.78
0.3705411215629132,0.8
0.3698371746418373,0.82
0.36841919635852266,0.84
0.3684715711421702,0.86
0.3692946876473854,0.88
0.36787004825400016,0.9
0.36741218348009136,0.92
0.3655398056602619,0.94
0.3623303606861858,0.96
0.35457757736487516,0.98
0.348030143257772,1.0
0.3459526294498536,1.02
0.34722570039524436,1.04
0.3503567750163908,1.06
0.352832375516532,1.08
0.3547708726843481,1.1
0.3603722816533126,1.12
0.36917788493080006,1.14
0.3747385019645291,1.16
0.3785258997801657,1.18
0.3805300770265327,1.2
0.37930864840534,1.22
0.37600373210385996,1.24
0.3703110644059959,1.26
0.36620403718616273,1.28
0.3663972296324179,1.3
0.3747882384245716,1.32
0.38326710269691383,1.34
0.3901882696235312,1.36
0.40139929483483616,1.38
0.4276264702792516,1.4
0.4470777286323887,1.42
0.4587159023749195,1.44
0.4653454232883388,1.46
0.47091464088100926,1.48
0.47635218958285686,1.5
0.4830598291128915,1.52
0.48572715115307924,1.54
0.4885221059482025,1.56
0.4901753818056237,1.58
0.49251946576774647,1.6
0.49602316940332625,1.62
0.49971468307560335,1.64
0.5033769859808777,1.66
0.5078045466214871,1.68
0.5109756620691954,1.7
0.513504648247173,1.72
0.5184119864322342,1.74
0.5238818781400637,1.76
0.5281647798619711,1.78
0.5315932828528531,1.8
0.5350753595485273,1.82
0.5385269830755515,1.84
0.5425288935809299,1.86
0.5465151189149124,1.88
0.551409329220554,1.9
0.5563053971660044,1.92
0.5619977571840853,1.94
0.567602961787409,1.96
0.5709319588226692,1.98
0.5750197211852209,2.0
0.5790213924694739,2.02
0.582731142946316,2.04
0.584227793791683,2.06
0.5850990921825039,2.08
0.5861713767549578,2.1
0.584432567790728,2.12
0.5835377433288226,2.14
0.5827195367442485,2.16
0.5835980554876795,2.18
0.5841245811444513,2.2
0.5839677487458048,2.22
0.5830216122154703,2.24
0.5831843393367737,2.26
0.5846956921513784,2.28
0.585285052324756,2.3
0.5848720332014112,2.32
0.5837111152127689,2.34
0.5835282326396914,2.36
0.581819755972553,2.38
0.5815462780093266,2.4
0.5817350357069001,2.42
0.5830416342196711,2.44
0.5831254227422706,2.46
0.5841458700731791,2.48
0.5843700240621148,2.5
0.5844582778950486,2.52
0.5839292167884378,2.54
0.583304078397682,2.56
0.582667903181203,2.58
0.5810165512526021,2.6
0.5794352372223299,2.62
0.5765626487753914,2.64
0.5737149886332514,2.66
0.5692348460977341,2.68
0.5657596940849027,2.7
0.5622711115858083,2.72
0.5593280204622515,2.74
0.5578155232764366,2.76
0.5572907596987424,2.78
0.5566487565861324,2.8
0.5560238853564622,2.82
0.5541731877022703,2.84
0.5527336787387045,2.86
0.552314059923713,2.88
0.5512157692692753,2.9
0.5495216327678982,2.92
0.5491273465335946,2.94
0.5486100788315562,2.96
0.5490908468556652,2.98
0.5500829676577488,3.0
0.5515837623636306,3.02
0.5530138599253022,3.04
0.5544035083123126,3.06
0.5543536213983811,3.08
0.5539592756715558,3.1
0.5536635820405315,3.12
0.5518675015071016,3.14
0.5506589622786673,3.16
0.5504391807837588,3.18
0.5505963141924974,3.2
0.5511149742410625,3.22
0.5504110566505235,3.24
0.5480083252346071,3.26
0.5459333238779635,3.28
0.5452330833665783,3.3
0.5444199707229045,3.32
0.5435838370902846,3.34
0.5429658553664397,3.36
0.5426999550185696,3.38
0.5431416176553882,3.4
0.5439252646549954,3.42
0.5432144165345038,3.44
0.5424479000700355,3.46
0.5423126421055642,3.48
0.54309821883414,3.5
0.5435074527106095,3.52
0.5437653251765588,3.54
0.5434738107587913,3.56
0.5422229056438539,3.58
0.5414060763200443,3.6
0.5407529916946483,3.62
0.5398665127714787,3.64
0.5384530980368368,3.66
0.5359616357331095,3.68
0.5339478907739108,3.7
0.5326104860982879,3.72
0.5331924214651933,3.74
0.5328420273190346,3.76
0.5327814594869387,3.78
0.5331349797571293,3.8
0.5343715505566702,3.82
0.5362251857069131,3.84
0.5366399712272327,3.86
0.536662436426574,3.88
0.5353591083770951,3.9
0.5347656805438894,3.92
0.5345933511577364,3.94
0.5348265344861031,3.96
0.5337858363853072,3.98
0.5340725392736757,4.0
0.5348318950263578,4.02
