disp,relative_time
0.0245388966050173,0.0
0.0249228364848736,0.02
0.0246334721330372,0.04
0.02439660329778,0.06
0.0240407164286705,0.08
0.0227458137915187,0.1
0.0207256767694996,0.12
0.0197212240711314,0.14
0.0170903516417968,0.16
0.0150474990229823,0.18
0.0133936531001418,0.2
0.0120001016020469,0.22
0.0124649055452179,0.24
0.0124955764730023,0.26
0.0131324565843378,0.28
0.014417414292081,0.3
0.0161373978901524,0.32
0.0157683335301596,0.34
0.0155334507931283,0.36
0.0146770000095042,0.38
0.014494527514395,0.4
0.0142706057825865,0.42
0.0120422613797315,0.44
0.010077258936578,0.46
0.0083384939748032,0.48
0.0052623554591849,0.5
0.0025659248885559,0.52
0.0006505370465807,0.54
0.000923323050737,0.56
0.0,0.58
0.0006700728504237,0.6
0.0005665623474929,0.62
0.0021122251872807,0.64
0.0059339440591905,0.66
0.0083975750564556,0.68
0.0118777330705491,0.7000000000000001
0.0142374111503971,0.72
0.015838409354916,0.74
0.0135085821101743,0.76
0.0136661648587899,0.78
0.0124192020986,0.8
0.0128604210193141,0.8200000000000001
0.0130821208503557,0.84
0.0131000074773398,0.86
0.0137915458189972,0.88
0.0154453996166818,0.9
0.0165343778655836,0.92
0.0182490650235677,0.94
0.0218625278431828,0.96
0.0247577852859604,0.98
0.0263212595456194,1.0
0.0269897404472852,1.02
0.0280038612992029,1.04
0.0281622633519607,1.06
0.0300821053748074,1.08
0.0304870583696379,1.1
0.0313111752891142,1.12
0.031492217632366,1.14
0.032478011979282,1.16
0.0323537520067277,1.18
0.0323340284493433,1.2
0.0316227045655079,1.22
0.0302160741512379,1.24
0.0281922175722376,1.26
0.0254811949572237,1.28
0.0236598975731994,1.3
0.0216295699779289,1.32
0.0239440808304879,1.34
0.0248082174851133,1.36
0.027004958830035,1.38
0.0297251232790774,1.4
0.0326808984326554,1.42
0.0353294172980407,1.44
0.0399778981000461,1.46
0.0456185178620499,1.48
0.0508758783216772,1.5
0.0579611206308201,1.52
0.0627149243127865,1.54
0.0665654410730858,1.56
0.0694596064681132,1.58
0.0711079643761087,1.6
0.0703399582652268,1.62
0.0675479246043002,1.64
0.0618332222107369,1.66
0.0549182283365815,1.68
0.0491705838405523,1.7
0.0423805791411627,1.72
0.0357308926695507,1.74
0.0327155906697074,1.76
0.0329912320643146,1.78
0.0361415903562933,1.8
0.0410869315137122,1.82
0.046909692307093,1.84
0.0542879815433707,1.86
0.0614542956463464,1.88
0.0660194588683274,1.9
0.0685487965163613,1.92
