disp,time
0.9590181720598565,0.0
0.958686421511672,0.02
0.9594145436523986,0.04
0.9592266662355532,0.06
0.9580986402656344,0.08
0.9583980898843011,0.1
0.9582083345686242,0.12
0.9589863178119126,0.14
0.9579034777000782,0.16
0.9581595145201813,0.18
0.9589694980755088,0.2
0.9585241674550674,0.22
0.9580727041995432,0.24
0.9584342395064545,0.26
0.9592598039615426,0.28
0.957598449437851,0.3
0.9585152584461648,0.32
0.9577466747009264,0.34
0.9583980898843011,0.36
0.9569577056745772,0.38
0.9583302812437375,0.4
0.9570419377266749,0.42
0.9576513095544128,0.44
0.957781038626831,0.46
0.9583355174921045,0.48
0.9572408559629283,0.5
0.9568703740861598,0.52
0.957657434021654,0.54
0.9570871307171351,0.56
0.9571940968054695,0.58
0.9576760294388366,0.6
0.9575212630386741,0.62
0.9576760294388366,0.64
0.9564882877083646,0.66
0.9564681779395064,0.68
0.9567013264780095,0.7
0.956894687489907,0.72
0.9569320645046803,0.74
0.9566596309515462,0.76
0.9572540516193843,0.78
0.95746542314612,0.8
0.9575138607624529,0.82
0.9578575790840957,0.84
0.9569393063107038,0.86
0.9579134015459861,0.88
0.9565662029414506,0.9
0.9571179652985247,0.92
0.9581230114025427,0.94
0.9587230821368303,0.96
0.9582802808541752,0.98
0.9580431812341877,1.0
0.957776901351555,1.02
0.9587972662430015,1.04
0.9589978858074527,1.06
0.9581859449265614,1.08
0.9592709696314466,1.1
0.9596845534749965,1.12
0.9597227098678416,1.14
0.9602135524378919,1.16
0.9600003127862142,1.18
0.9596744162297387,1.2
0.9597790381660419,1.22
0.9599632785310218,1.24
0.9611289775297838,1.26
0.961021559214421,1.28
0.9597041818430544,1.3
0.9600706081320439,1.32
0.9593042004213127,1.34
0.960442721341757,1.36
0.9601069730883671,1.38
0.9605535262932725,1.4
0.9595246058421024,1.42
0.9598412410930893,1.44
0.9601823315319769,1.46
0.9606948169804848,1.48
0.9595519741700509,1.5
0.9605928872818472,1.52
0.9599971296475193,1.54
0.9605209577702005,1.56
0.9595519741700509,1.58
0.9600332192092981,1.6
0.9593144342396683,1.62
0.9591482822799225,1.64
0.9587172641455447,1.66
0.9590690359020668,1.68
0.9586747505450025,1.7
0.9595870605777216,1.72
0.9592372196242497,1.74
0.9595519741700509,1.76
0.9590181720598565,1.78
0.9596941269740792,1.8
0.9591814997898668,1.82
0.9593276150803677,1.84
0.959998764307375,1.86
0.9587617074419355,1.88
0.9590959565065699,1.9
0.9584417216495222,1.92
0.9596581332468799,1.94
0.9587937112346264,1.96
0.9587110643568733,1.98
0.9588432717126926,2.0
0.9589889142314055,2.02
0.9594484710800621,2.04
0.9587172641455447,2.06
0.9598502429465053,2.08
0.9596224457022431,2.1
0.9583583796517149,2.12
0.95882599241643,2.14
0.9590690359020668,2.16
0.9591482822799225,2.18
0.9587937112346264,2.2
0.9591607670595327,2.22
0.9600345396983886,2.24
0.9594981992644933,2.26
0.9590069664635247,2.28
0.9587937112346264,2.3
0.9591935789128744,2.32
0.9584939382138719,2.34
0.9581013923922651,2.36
0.9586673259984605,2.38
0.959347528576953,2.4
0.9586057298754271,2.42
0.9596744162297387,2.44
0.9586363976376445,2.46
0.9592053295656117,2.48
0.9590322085790025,2.5
0.9576985552546047,2.52
0.9585025810028105,2.54
0.9580718218976202,2.56
0.9573493471449123,2.58
0.9577418039167365,2.6
0.9574213026862027,2.62
0.9573996616275097,2.64
0.9572540516193843,2.66
0.9569393063107038,2.68
0.9582610030922319,2.7
0.9569799805542564,2.72
0.9578285660658143,2.74
0.9569799805542564,2.76
0.9579096359838245,2.78
0.958307789062236,2.8
0.9578026292818284,2.82
0.9582293744949819,2.84
0.9573245718724873,2.86
0.9574984175068064,2.88
0.9567224263048839,2.9
0.9573835528417327,2.92
0.9571709989754261,2.94
0.9570024364762151,2.96
0.9573708261966948,2.98
0.9581480243098767,3.0
0.957312437665947,3.02
0.9579625398197493,3.04
0.95752996591515,3.06
0.9572620506154761,3.08
0.9573008758157477,3.1
0.9570307765920997,3.12
0.9578517485495585,3.14
0.9582329542710554,3.16
0.958312705835264,3.18
0.9577513798103794,3.2
0.9575467764373838,3.22
0.9573835528417327,3.24
0.9580973357050769,3.26
0.9583916454319148,3.28
0.9587662547618568,3.3
0.9590639513080099,3.32
0.9592709696314466,3.34
0.9581284000632179,3.36
0.9602527493442122,3.38
0.9596637125473327,3.4
0.9589395483588535,3.42
0.95903625279796,3.44
0.959807586250247,3.46
0.9597438763055838,3.48
0.9597041818430544,3.5
0.958753247400159,3.52
0.9593989397217221,3.54
0.959998764307375,3.56
0.9587836604385028,3.58
0.9597395189683209,3.6
0.9592936808591535,3.62
0.9596343842792477,3.64
0.9595456997171564,3.66
0.9596637125473327,3.68
0.9602501028182038,3.7
0.9600707894173579,3.72
0.9594662813763624,3.74
0.9598178044947394,3.76
0.9598502429465053,3.78
0.9601076604026839,3.8
0.9594905472475549,3.82
0.9600711674668794,3.84
0.9590744592026921,3.86
0.9589547264087293,3.88
0.9600342232230422,3.9
0.9591562994795498,3.92
0.9596060850754135,3.94
0.9591354450977734,3.96
0.959735038856307,3.98
0.9597790381660419,4.0
0.9598039837872686,4.02
0.9604538417302508,4.04
0.9587299775704745,4.06
0.9598110877712308,4.08
0.959998764307375,4.1
0.9593808972749266,4.12
0.9592380137786449,4.14
0.9594055761689566,4.16
0.9591020988373536,4.18
0.9586673259984605,4.2
0.95962849802499,4.22
0.9595016987427755,4.24
0.9593276150803677,4.26
0.959203001853672,4.28
0.9586363976376445,4.3
0.9598838737899184,4.32
0.9594826829814711,4.34
0.95903625279796,4.36
0.9587662547618568,4.38
0.9597090034700442,4.4
0.9588432717126926,4.42
0.9584890538905605,4.44
0.9581059195590041,4.46
0.9587617074419355,4.48
0.9581595145201813,4.5
0.9574767589473592,4.52
0.9580435283930417,4.54
0.9579312293538974,4.56
0.9586057298754271,4.58
0.9584720209648523,4.6
0.9583884850665503,4.62
0.9588918750391299,4.64
0.957845492849587,4.66
0.9582329542710554,4.68
0.9584856015940543,4.7
0.9583230675098289,4.72
0.9586985182083286,4.74
0.9585152584461648,4.76
0.9584342395064545,4.78
0.957227199841582,4.8
0.9580718218976202,4.82
0.9578285660658143,4.84
0.9573725432834187,4.86
0.9578251546375888,4.88
0.9576513095544128,4.9
0.9583355174921045,4.92
0.9583409354766345,4.94
0.9582329542710554,4.96
0.9567651963344984,4.98
0.9570307765920997,5.0
0.9571330600631579,5.02
0.9575708233545397,5.04
0.9576200608672837,5.06
0.9582259149236639,5.08
0.9577850392743724,5.1
0.9578603482329283,5.12
0.9571709989754261,5.14
0.9557333171279213,5.16
0.956894687489907,5.18
