disp,time
0.47866589508935764,0.0
0.5113896829051984,0.02
0.5167626795520085,0.04
0.5093743900191794,0.06
0.5035953156517898,0.08
0.517756637386796,0.1
0.49907108838686925,0.12
0.5028681264310028,0.14
0.5067799991353185,0.16
0.5022944757977925,0.18
0.5000560377367576,0.2
0.49652163933721943,0.22
0.5087610731170434,0.24
0.4768327395964197,0.26
0.48896229450076634,0.28
0.47090121156290593,0.3
0.4625339752013847,0.32
0.44086502079432005,0.34
0.43780367427566846,0.36
0.4181221784785886,0.38
0.3994786277050707,0.4
0.3889111420279956,0.42
0.36865787904509717,0.44
0.3974265990223858,0.46
0.37716382190031456,0.48
0.3811384528282682,0.5
0.3504092598792422,0.52
0.3132372657854214,0.54
0.2836092355347682,0.56
0.279690921588808,0.58
0.2907825126840563,0.6
0.28360824215850006,0.62
0.2733341737500976,0.64
0.28097627988949103,0.66
0.2591386666238685,0.68
0.2626280508517264,0.7
0.2558801086047292,0.72
0.23807653597969053,0.74
0.2432709562905375,0.76
0.23147085455533334,0.78
0.23080892246231613,0.8
0.2305730301808194,0.82
0.24434006776740425,0.84
0.23364738623387013,0.86
0.22914279247188046,0.88
0.24722154397171367,0.9
0.231058132722428,0.92
0.23502049628825183,0.94
0.24353119800107956,0.96
0.24030256824190532,0.98
0.25149699685162114,1.0
0.2836092355347682,1.02
0.27279754587532573,1.04
0.28204130449983167,1.06
0.286674751820108,1.08
0.2840628439284774,1.1
0.3218603681965285,1.12
0.33144316028714554,1.14
0.33398842650337696,1.16
0.35599405801485673,1.18
0.33422773737176187,1.2
0.36327634853182234,1.22
0.37369043331107127,1.24
0.39920168785168814,1.26
0.3966679917365091,1.28
0.42607562961965756,1.3
0.4141937741222975,1.32
0.3928700242177881,1.34
0.4245443345257281,1.36
0.44875885526151776,1.38
0.40385129920235924,1.4
0.4226918760885515,1.42
0.41576729541523844,1.44
0.4365582516816086,1.46
0.4409144441244056,1.48
0.45177525271403746,1.5
0.43524355468934967,1.52
0.4010647432022776,1.54
0.40094608542317545,1.56
0.3932733003491182,1.58
0.41062828585333505,1.6
0.4222403561999544,1.62
0.4172884644280088,1.64
0.4410942084750961,1.66
0.43109787439129055,1.68
0.3983960542812455,1.7
0.4130184628558697,1.72
0.4093375712570262,1.74
0.40493755509355545,1.76
0.42186637216809714,1.78
0.4226066875105256,1.8
0.4222403561999539,1.82
0.4308751545306714,1.84
0.45243951148038214,1.86
0.44313868533257905,1.88
0.46062961679870423,1.9
0.451319302555083,1.92
0.45091038003716,1.94
0.4206888980763369,1.96
0.4550665843050241,1.98
0.45448082687407304,2.0
0.446109117312967,2.02
0.42975582547677127,2.04
0.4421484713896947,2.06
0.4536065545531075,2.08
0.4499864048304124,2.1
0.46828071074864336,2.12
0.4670277858007821,2.14
0.4761445149754499,2.16
0.4776415984318699,2.18
0.47117982167686273,2.2
0.4897579641100168,2.22
0.4944744455115166,2.24
0.5133002921550652,2.26
0.516426753540229,2.28
0.4954624788378516,2.3
0.4954624788378516,2.32
0.5209997337273968,2.34
0.49696448499598356,2.36
0.4948750714125146,2.38
0.4940084685501588,2.4
0.4938060233501977,2.42
0.5081478379559167,2.44
0.5087882877236626,2.46
0.5244611806259565,2.48
0.5083671952209783,2.5
0.5262924714865027,2.52
0.5226633571172775,2.54
0.521110013613119,2.56
0.5304143691263559,2.58
0.5108436743171184,2.6
0.5249916245957496,2.62
0.5330088865542826,2.64
0.5255165062108813,2.66
0.522592642947163,2.68
0.5317821439566104,2.7
0.5427945958243307,2.72
0.5178441581614741,2.74
0.5281580140393478,2.76
0.5140970075885687,2.78
0.5164267535402296,2.8
0.5386289303001425,2.82
0.5182949961223396,2.84
0.5307644711711894,2.86
0.5042848168033827,2.88
0.5230632778695742,2.9
0.49516145356261826,2.92
0.5228397091460621,2.94
0.527404969805406,2.96
0.5183014704285595,2.98
0.5178175468194964,3.0
0.506597482431547,3.02
0.5144236275097979,3.04
0.525119095673472,3.06
0.516426753540229,3.08
0.5215531641843445,3.1
0.5155683682013582,3.12
0.5196303999683269,3.14
0.5065448475092803,3.16
0.51876451611623,3.18
0.5266713192514291,3.2
0.5243046508004711,3.22
0.5245651873991362,3.24
0.53093037944027,3.26
0.5228397091460616,3.28
0.5090601102315017,3.3
0.524991624595749,3.32
0.5154420403278006,3.34
0.5323810143199332,3.36
0.5261574021890353,3.38
0.5133697830309876,3.4
0.5162358282332669,3.42
0.5285761975929485,3.44
0.503098351244249,3.46
0.5281900073775384,3.48
0.5177884909140295,3.5
0.5328691621092121,3.52
0.5241313572594961,3.54
0.5142357244826823,3.56
0.518287932279624,3.58
0.4893853171088766,3.6
0.5048436533674527,3.62
0.44308902851349974,3.64
0.41588743571320635,3.66
0.4209420800580405,3.68
0.424702657986159,3.7
0.4151065623620707,3.72
0.3997392733216463,3.74
0.3824079008859708,3.76
0.3949142852012989,3.78
0.4370866418283885,3.8
0.46133717892342163,3.82
0.46597908376577035,3.84
0.46511500225352587,3.86
0.43197874412601067,3.88
0.4130184628558697,3.9
0.4098283194540442,3.92
0.4137591598524403,3.94
0.38909115953579276,3.96
0.3893482913745473,3.98
0.3807809698535723,4.0
0.3701601901862073,4.02
0.38093058961316867,4.04
0.37690837184608306,4.06
0.41233131289474895,4.08
0.4032576620132932,4.1
0.4115224514336726,4.12
0.44138539880642624,4.14
0.4703492056076363,4.16
0.48824751407748485,4.18
0.46872349358563753,4.2
0.32319144954648155,4.22
0.29829125057427247,4.24
0.28187548802849877,4.26
0.33092656070304116,4.28
0.385170107156743,4.3
0.41290458699879773,4.32
0.4594582013103057,4.34
0.431093843897994,4.36
0.44310761055563835,4.38
0.3618631835598836,4.4
0.3522913526777202,4.42
0.30140199432927084,4.44
0.3164371024581635,4.46
0.30361326971850827,4.48
0.28882746865841247,4.5
0.31588303374323345,4.52
0.28925983513791603,4.54
0.27546447414947905,4.56
0.28111923862868327,4.58
0.2892271594441513,4.6
0.29889012310949614,4.62
0.30142056793694955,4.64
0.3214707358930115,4.66
0.32146959733171065,4.68
0.3154668497980725,4.7
0.3176489250519647,4.72
0.3178737891157966,4.74
0.29869140716859827,4.76
0.301544143902006,4.78
0.28996668227981015,4.8
0.27710410432465565,4.82
0.26539646836237635,4.84
0.2560024873725887,4.86
0.23853805414002718,4.88
0.23185052811580734,4.9
0.23286790888637662,4.92
0.2137032490845409,4.94
0.21858417306248062,4.96
0.2070801276818333,4.98
0.2070801276818333,5.0
0.22542810878492495,5.02
0.2012681064166243,5.04
0.17201058293873,5.06
0.1833115591061358,5.08
0.1882548923056028,5.1
0.17719352356049042,5.12
0.17975203423403877,5.14
0.14389581480764083,5.16
0.12728006918199566,5.18
0.18758688694605571,5.2
0.14908291549892985,5.22
0.14964405315646187,5.24
0.173718042562935,5.26
0.14360626537104165,5.28
0.1466612169624536,5.3
0.14360626537104165,5.32
0.1411662963544299,5.34
0.13069084893895175,5.36
0.11367317446176158,5.38
0.10597701460048947,5.4
0.12723189712280064,5.42
0.11830577729937881,5.44
0.1184465662063926,5.46
0.11858433448356266,5.48
0.11633910183469544,5.5
0.09914575622265952,5.52
0.10952793791264542,5.54
0.12441642926275227,5.56
0.1142856655661365,5.58
0.10482068337993712,5.6
0.1105426083453347,5.62
0.1275876435126174,5.64
0.13064974394602524,5.66
0.1307212197140788,5.68
0.13713471502653057,5.7
0.1577119831859195,5.72
0.16651149396902937,5.74
0.1801272880935752,5.76
0.16496132689958115,5.78
0.16764461931665037,5.8
0.17774335448500492,5.82
0.18166970353739806,5.84
0.21737933659689496,5.86
0.19015252395244459,5.88
0.17110404351715544,5.9
0.18275264438360628,5.92
0.20198026855773285,5.94
0.1858032928054219,5.96
0.2045656485772835,5.98
0.21834041423044706,6.0
0.21696676910763946,6.02
0.19168160746768909,6.04
0.21551759617116245,6.06
