disp,time
0.32983313187306623,0.0
0.32876146849533816,0.02
0.32875951190293445,0.04
0.3267071374635842,0.06
0.32565413139042454,0.08
0.32437005958921483,0.1
0.32390753872429456,0.12
0.3220215661898805,0.14
0.32195673030170074,0.16
0.3214827545248843,0.18
0.32085576682364214,0.2
0.32048638352339215,0.22
0.3189113378915906,0.24
0.3183453099609774,0.26
0.31710319313266394,0.28
0.3160830975655016,0.3
0.31503441303887186,0.32
0.3109174505634154,0.34
0.308768509972343,0.36
0.3073342992551772,0.38
0.3053670931779135,0.4
0.30531920211651076,0.42
0.30550866224946305,0.44
0.3011560073591437,0.46
0.299625304048638,0.48
0.3000698542560774,0.5
0.2989785170413587,0.52
0.29923872476192437,0.54
0.2992310142716552,0.56
0.29831234535518214,0.58
0.299084316206206,0.6
0.29942157114750023,0.62
0.29978519851201924,0.64
0.30003342651675635,0.66
0.3009160556411266,0.68
0.3002486872633736,0.7
0.2999416660968708,0.72
0.30037919340856606,0.74
0.30153689109564624,0.76
0.30254627849646537,0.78
0.30276648075783996,0.8
0.302835691744935,0.82
0.3022553131315214,0.84
0.30209407229956076,0.86
0.3020702163483645,0.88
0.30214812095240756,0.9
0.3029736075549149,0.92
0.3033568688570461,0.94
0.30424819532522435,0.96
0.304483544479179,0.98
0.30494715085301105,1.0
0.30447001105390553,1.02
0.30404271970331626,1.04
0.3034450770958154,1.06
0.3025770624190815,1.08
0.3024708004402084,1.1
0.30271396498469705,1.12
0.3038093935636154,1.14
0.30468419581859124,1.16
0.30546713362334177,1.18
0.30521180770016954,1.2
0.30480879814880524,1.22
0.30327269802025725,1.24
0.30311853868400185,1.26
0.30339855003656274,1.28
0.30461653130845096,1.3
0.30546713362334177,1.32
0.30653080597790155,1.34
0.30548304381541064,1.36
0.30525213402434415,1.38
0.30484243483805046,1.4
0.30513623463116407,1.42
0.3056223667133966,1.44
0.30606505781890564,1.46
0.3059867442933553,1.48
0.30576070541367195,1.5
0.30658622893586707,1.52
0.307988262648595,1.54
0.30989191879108224,1.56
0.3128492918882447,1.58
0.31644000256072213,1.6
0.32027207349376896,1.62
0.3236796924225736,1.64
0.32701726199358827,1.66
0.3292885297240758,1.68
0.33249653389202016,1.7
0.3345922201073936,1.72
0.3359888802393162,1.74
