disp,relative_time
0.3618589813882476,0.0
0.3699928833027783,0.02
0.3882073419855459,0.04
0.4124285111555963,0.06
0.4417261692364823,0.08
0.4737616935475711,0.1
0.504314380559975,0.12
0.5256201327492044,0.14
0.5393226596944429,0.16
0.5531057319175079,0.18
0.5583815190960825,0.2
0.5600978198947922,0.22
0.553742496389554,0.24
0.5456307084457491,0.26
0.5333652339200295,0.28
0.5231587326003982,0.3
0.5152105888847279,0.32
0.5106197923170607,0.34
0.5146392514761919,0.36
0.5200155771237598,0.38
0.5267942541475262,0.4
0.5325855678286838,0.42
0.537620119521795,0.44
0.5379765347631612,0.46
0.5366529410972457,0.48
0.5343874011339319,0.5
0.5310685124707089,0.52
0.5287472215752304,0.54
0.5308840321047541,0.56
0.5381694743536084,0.58
0.5467827197291447,0.6
0.5538073358056552,0.62
0.5595055407011676,0.64
0.5615083775048838,0.66
0.5647369833694833,0.68
0.5655793532507302,0.7000000000000001
0.5682654395407829,0.72
0.5771701995016083,0.74
0.5872272352208987,0.76
0.5955019513949815,0.78
0.5965905234319054,0.8
0.5970632664732544,0.8200000000000001
0.5938408570684891,0.84
0.5910816848144475,0.86
0.58651744588099,0.88
0.584201100219041,0.9
0.5843739040360656,0.92
0.5867831451461659,0.94
0.5896453061940714,0.96
0.5890588736750832,0.98
0.5951820040203062,1.0
0.6007569089372841,1.02
0.6073221460113141,1.04
0.61226544902739,1.06
0.6139864929029477,1.08
0.6136189725890406,1.1
0.6126743518645754,1.12
0.6094893776617111,1.14
0.6041452358015089,1.16
0.6018521002054713,1.18
0.6005342362290398,1.2
0.5996456080960968,1.22
0.5983110745034618,1.24
0.5970446066882016,1.26
0.5962187005888963,1.28
0.5978766168447642,1.3
0.6019991768706292,1.32
0.6059516604875596,1.34
0.611105076011096,1.36
0.6184380229519632,1.38
0.6251190487472826,1.4
0.6316403895329826,1.42
0.6392323555765534,1.44
0.6462719122620341,1.46
0.6539384411446897,1.48
0.659466627239233,1.5
0.6596087466752849,1.52
0.6585943393625892,1.54
0.656221142269195,1.56
0.6506974606323952,1.58
0.6435548122751809,1.6
0.6315817947886384,1.62
0.6170756889437066,1.64
0.6004829966414093,1.66
0.5782727940143801,1.68
0.5524371480299084,1.7
0.5283242327963187,1.72
0.5047700293065251,1.74
0.4830739260208269,1.76
0.464151250026982,1.78
0.4448290960495373,1.8
0.4285870651876216,1.82
0.4139044053320901,1.84
0.3988411909874904,1.86
0.3835257569822233,1.88
0.3704375267656741,1.9
0.3554917747661858,1.92
0.3427764947884686,1.94
0.3305595789511613,1.96
0.3150665657878296,1.98
0.2974682898916695,2.0
0.2802402069212243,2.02
0.2647520995121648,2.04
0.2516555478712297,2.06
0.2411218833604994,2.08
0.232382641303873,2.1
0.2287071732458882,2.12
0.2262092092963358,2.14
0.2227263956368989,2.16
0.219663594967277,2.18
0.218938482876375,2.2
0.2201296618655241,2.22
0.2210702526105876,2.24
0.2171111813223203,2.26
0.2135081658308645,2.28
0.2097334466159599,2.3000000000000003
0.204968703205887,2.32
0.2034494365283421,2.34
0.2050425217553129,2.36
0.2097594590147526,2.38
0.2198344341300602,2.4
0.2320303217693065,2.42
0.2489540653884746,2.44
0.267508614291717,2.46
0.2855622340151248,2.48
0.3051380065580026,2.5
0.3235165122062247,2.52
0.3369636255738874,2.54
0.3493654676241723,2.56
0.3609013456749557,2.58
0.3726145781464787,2.6
0.3894333100563901,2.62
0.4081382793573411,2.64
0.4317483487038557,2.66
0.4628949463107937,2.68
0.4938388732528461,2.7
0.5171202966647737,2.72
0.5408661466995304,2.74
0.5565721267010494,2.76
0.5643721857834284,2.78
0.5669985552396509,2.8000000000000003
0.564935653641406,2.82
0.5648684268262284,2.84
0.5676595589719384,2.86
0.5701119228534991,2.88
0.5701919660242644,2.9
