disp,relative_time
0.3009913962075515,0.0
0.2938974788619723,0.02
0.2849904685369513,0.04
0.2749965862915496,0.06
0.2651302109096024,0.08
0.2569312315337644,0.1
0.251743927110271,0.12
0.2471533497908208,0.14
0.2423774263469169,0.16
0.2391126474324363,0.18
0.2364429673636627,0.2
0.2333889317154795,0.22
0.2295059305610716,0.24
0.2251944125365481,0.26
0.220066373284152,0.28
0.2129389491036284,0.3
0.2051491147504363,0.32
0.1969486832304118,0.34
0.1894883771570877,0.36
0.1824244236354598,0.38
0.1772674638721527,0.4
0.1731198649499723,0.42
0.1712255048776917,0.44
0.1710246704824879,0.46
0.1709728272031352,0.48
0.169912401924736,0.5
0.1666710970879608,0.52
0.1643365356182458,0.54
0.1624314095668272,0.56
0.1609765670572225,0.58
0.1596104714095619,0.6
0.1602565469867921,0.62
0.1631390910034416,0.64
0.1666176664274412,0.66
0.1691235227775032,0.68
0.1697926219131672,0.7000000000000001
0.1704392554366372,0.72
0.1687730201485409,0.74
0.1656098183830172,0.76
0.1621658947041033,0.78
0.1588447169510841,0.8
0.15666664067664,0.8200000000000001
0.1556418731589433,0.84
0.1562024994299545,0.86
0.1559692116302159,0.88
0.1537126980976843,0.9
0.1498506990219594,0.92
0.1448955819720111,0.94
0.1409517569561772,0.96
0.1377727122505751,0.98
0.1354285319465566,1.0
0.1353540312602713,1.02
0.137176773656222,1.04
0.1378083545534224,1.06
0.1383372622631054,1.08
0.1387478663838803,1.1
0.138233248939894,1.12
0.1388858617305466,1.14
0.140159548814284,1.16
0.1418059591165382,1.18
0.1450091075228952,1.2
0.1483169286222735,1.22
0.1517266828886593,1.24
0.1559195895971256,1.26
0.1605169081335047,1.28
0.1659740252262837,1.3
0.172941402719697,1.32
0.1826899007396231,1.34
0.1937282077849517,1.36
0.2071291801072313,1.38
0.2229647486130244,1.4
0.2391986251890095,1.42
0.2517434193847689,1.44
0.2610385951806092,1.46
0.2693745380309297,1.48
0.2765212457096591,1.5
0.2817280783356185,1.52
0.2854303168722357,1.54
0.2904889647590756,1.56
0.2982130877017893,1.58
0.3058112837483028,1.6
0.3119467353600578,1.62
0.317053463724634,1.64
0.3237923770844175,1.66
0.3304958830749088,1.68
0.3371197448040236,1.7
0.345194472162355,1.72
0.3543918438675436,1.74
0.366479140401566,1.76
0.3806562157955271,1.78
0.3949346612306466,1.8
0.4072783639079074,1.82
0.4165940538026603,1.84
0.4239960623206279,1.86
0.430664450730401,1.88
0.4375721264138648,1.9
0.4453480889253449,1.92
0.4552749531225328,1.94
0.4667234832079721,1.96
0.476639550591866,1.98
0.4836612266396131,2.0
0.4866101907197979,2.02
0.4861606576893275,2.04
0.4828446066659036,2.06
0.4771631907600723,2.08
0.4690318032583124,2.1
0.4586958942247749,2.12
0.446216088063526,2.14
0.4303436810425348,2.16
0.4119684224135567,2.18
0.3913101481410634,2.2
0.3687721711136891,2.22
0.3463286596937317,2.24
0.322616045406332,2.26
0.297829160447602,2.28
0.2746444307221029,2.3000000000000003
0.2557971410369027,2.32
0.2400553847570803,2.34
0.2280127372044981,2.36
0.2193072066733352,2.38
0.2141641605938914,2.4
0.2115433388030975,2.42
0.2077883907484313,2.44
0.2025503591646794,2.46
0.1966318806089763,2.48
0.1906599438604763,2.5
0.1834326474419,2.52
0.1760533573369778,2.54
0.1689084159058702,2.56
0.1638644111193571,2.58
0.1601485211156492,2.6
0.1560989881779683,2.62
0.1523318611913902,2.64
0.1472431558175505,2.66
0.140919842462962,2.68
0.1336660307176513,2.7
0.1256507715413699,2.72
0.118181132913159,2.74
0.111678078216792,2.76
0.1067095402353332,2.78
0.1026375575546005,2.8000000000000003
0.0998176961025233,2.82
0.0981347278152971,2.84
0.0980108043638127,2.86
0.0987512670192998,2.88
0.0998086418624953,2.9
0.1010505976603032,2.92
0.1015244339809029,2.94
0.1023358623328534,2.96
0.102195365988882,2.98
0.1012410559543977,3.0
0.1000074887421711,3.02
0.097398209635002,3.04
0.0939717115401113,3.06
0.0901330700622596,3.08
0.0866342271258884,3.1
0.0850134012843052,3.12
0.0853159047216023,3.14
0.0866692794298981,3.16
0.0888084315466237,3.18
0.0907484665936021,3.2
0.0922023707426787,3.22
0.0929266334515352,3.24
0.0916105595354434,3.26
0.0878359449901368,3.28
0.0833026973632646,3.3000000000000003
0.0787750785266054,3.3200000000000003
0.0754658508808945,3.34
0.0729039880616739,3.36
0.0723782975889953,3.38
0.0749388394866871,3.4
0.0790091924967782,3.42
0.0831715971931314,3.44
0.0854963398685625,3.46
0.0868951850767981,3.48
0.0874859456340872,3.5
0.0861883667980034,3.52
0.0831132242589121,3.54
0.081720366519134,3.56
0.0821067679870879,3.58
0.0857002394953918,3.6
0.0935266415883303,3.62
0.1027900818121041,3.64
0.112366792959904,3.66
0.1193583024877155,3.68
0.1227127088999341,3.7
0.1252990081800705,3.72
0.1288546252768715,3.74
0.1345691249419577,3.76
0.144978026529007,3.78
0.1594841416030659,3.8
0.1759562885188055,3.82
0.193010324629327,3.84
0.2085508410460993,3.86
0.2230080818862526,3.88
0.2355007172507121,3.9
0.244960659211524,3.92
0.2535517829436212,3.94
0.2607422672948428,3.96
0.2660816579983384,3.98
0.2703496569439934,4.0
0.2744607202876219,4.0200000000000005
0.2795579270431998,4.04
0.286024215783683,4.0600000000000005
0.2937521614959267,4.08
0.3034112683591488,4.1
0.3154024441212818,4.12
0.3278731626271789,4.14
0.340507356418481,4.16
0.3524139548712528,4.18
0.3640898652850451,4.2
0.3738108563144716,4.22
0.3799409961718067,4.24
0.3845007559513695,4.26
0.3894357081606696,4.28
0.3945322218367868,4.3
0.3991179114908039,4.32
0.4035161979056444,4.34
0.4096044777736706,4.36
0.4176742336761682,4.38
0.4257819797354684,4.4
0.4327531881340195,4.42
0.4402716964067812,4.44
0.4488983242134666,4.46
0.458844101965103,4.48
0.4685136696595792,4.5
0.4790085311643398,4.5200000000000005
0.4913996393834447,4.54
0.5040728410852113,4.5600000000000005
0.5169714099095031,4.58
0.5278281264002993,4.6000000000000005
0.5353396507961992,4.62
0.5380934299447895,4.64
0.5382142010847658,4.66
0.5352278828451335,4.68
0.5314684001721596,4.7
0.5272502902887001,4.72
0.52281282932682,4.74
0.5183470991457414,4.76
0.5122520081356597,4.78
0.503215107431223,4.8
0.4899278974502082,4.82
0.4732444488164591,4.84
0.4523807646531012,4.86
0.4291573401314351,4.88
0.4054031529806616,4.9
0.3818039188852971,4.92
0.3596303338390103,4.94
0.3402875034929369,4.96
0.322916100360814,4.98
0.3067710058126628,5.0
0.292047039656695,5.0200000000000005
0.2769111470828707,5.04
0.2619253123843773,5.0600000000000005
0.2449154683344333,5.08
0.2273216959320172,5.1000000000000005
0.2106921754171272,5.12
0.1975782213585714,5.14
0.1865871102505242,5.16
0.1787791811546424,5.18
0.1747793805248442,5.2
0.173757598762699,5.22
0.173876920571387,5.24
0.1715738127104702,5.26
0.1674037305091389,5.28
0.160778234502973,5.3
0.1517786250015784,5.32
0.1413465879903429,5.34
0.1300513487429287,5.36
0.1195021421572647,5.38
0.1117139517171405,5.4
0.1059407665813269,5.42
0.1025065541325824,5.44
0.0993082192617583,5.46
0.0958723499284671,5.48
0.0916625050446801,5.5
0.0882365990214389,5.5200000000000005
0.0854550963541823,5.54
0.0838067848709127,5.5600000000000005
0.0839091038110975,5.58
0.0850776238150071,5.6000000000000005
0.0864640882799619,5.62
0.0878381719188421,5.64
0.0890729332909504,5.66
0.0901192284732227,5.68
0.0895882851715784,5.7
0.0882218680802354,5.72
0.0857381061762553,5.74
0.082298694788659,5.76
0.0773531209420791,5.78
0.0711510565765388,5.8
0.0658183971870887,5.82
0.0618845226985421,5.84
0.0588393316950939,5.86
0.0553017679474504,5.88
0.0523812905548313,5.9
0.050285372899079,5.92
0.0487889776729477,5.94
0.0479776585737957,5.96
0.0489702672966901,5.98
0.0510262807587195,6.0
0.054213934307364,6.0200000000000005
0.0576227882066427,6.04
0.0607573547473608,6.0600000000000005
0.0628537695536904,6.08
0.0619578843793944,6.1000000000000005
0.0592434528552891,6.12
0.0563284465205962,6.140000000000001
0.0547104136856649,6.16
0.0525900146473604,6.18
0.0515406386617374,6.2
0.0524335644347064,6.22
0.0548474793796655,6.24
0.0568042448916726,6.26
0.0571930660793565,6.28
0.0564302608418065,6.3
0.0547835637734188,6.32
0.0516651974575493,6.34
0.047285189869696,6.36
0.0443375360007378,6.38
0.0437665511043288,6.4
0.0466393022948341,6.42
0.0546411713713139,6.44
0.0663499551168689,6.46
0.0789403192960664,6.48
0.0905446161492363,6.5
0.0987114653664313,6.5200000000000005
0.1048655605444037,6.54
0.1106006435533115,6.5600000000000005
0.1159373781335307,6.58
0.1224383543853277,6.6000000000000005
0.1325150842114821,6.62
0.1439609381742405,6.640000000000001
0.1558576355143415,6.66
0.1678377162528893,6.68
0.1785216599435085,6.7
0.1890377601233717,6.72
0.2002465900442333,6.74
0.2098378608533297,6.76
0.2186728353725885,6.78
0.2276208804461686,6.8
0.2349710144169151,6.82
0.241802882864699,6.84
0.2478572487658294,6.86
0.2540712315634562,6.88
0.261006805769738,6.9
0.2694848678753289,6.92
0.2793718605108792,6.94
0.2905033309749636,6.96
0.3024088802922566,6.98
0.3145492130283906,7.0
0.3256423671362911,7.0200000000000005
0.3335518478871526,7.04
0.3379394572452045,7.0600000000000005
0.3405418322093322,7.08
0.3433141869896302,7.1000000000000005
0.3455612883640386,7.12
0.3463976355737801,7.140000000000001
0.3475038199200184,7.16
0.3514870790779519,7.18
0.3572267873318254,7.2
0.3638999935756119,7.22
0.3697181674663702,7.24
0.3774141755202362,7.26
0.3867569038021085,7.28
0.3959725650539633,7.3
0.4051809063801402,7.32
0.414560612674508,7.34
0.4262486111395002,7.36
0.4393776558772994,7.38
0.4523263644323321,7.4
0.4640606592360775,7.42
0.4741001412547653,7.44
0.4823337413715851,7.46
0.4882000526132733,7.48
0.4909795571984888,7.5
0.4907613369360051,7.52
0.4895695857540626,7.54
0.4871973933703516,7.56
0.483570118214729,7.58
0.4785283634774052,7.6
0.4717065609330964,7.62
0.4622466190821765,7.640000000000001
0.4485626796992925,7.66
0.4301502050166913,7.68
0.4076279520603098,7.7
0.3828620123175137,7.72
0.357173122456069,7.74
0.3319267059161325,7.76
0.3081940671630928,7.78
